Absolutdruck 1 vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Absolutdruck 1 ( kPa )
0,000	192,03
0,000	192,27
0,000	192,44
0,000	192,61
-0,002	192,72
-0,003	192,73
-0,005	192,70
-0,008	192,61
-0,011	192,54
-0,016	192,41
-0,020	192,30
-0,025	192,01
-0,031	191,74
-0,038	191,47
-0,046	191,07
-0,052	190,60
-0,060	190,10
-0,068	189,57
-0,077	189,13
-0,086	188,40
-0,097	187,83
-0,110	187,22
-0,121	186,51
-0,134	185,79
-0,146	185,12
-0,159	184,34
-0,171	183,38
-0,185	182,65
-0,201	181,64
-0,215	180,88
-0,231	179,82
-0,247	178,78
-0,264	177,84
-0,283	176,81
-0,300	175,65
-0,319	174,73
-0,338	173,48
-0,357	172,31
-0,377	171,30
-0,397	170,12
-0,418	168,69
-0,440	167,81
-0,460	166,27
-0,482	165,03
-0,504	163,94
-0,528	162,58
-0,551	161,17
-0,575	159,93
-0,598	158,55
-0,624	157,37
-0,647	155,86
-0,672	154,34
-0,699	153,20
-0,724	151,68
-0,751	150,26
-0,776	149,07
-0,803	147,67
-0,828	146,21
-0,855	145,02
-0,881	143,54
-0,908	142,02
-0,935	140,81
-0,961	139,34
-0,988	137,96
-1,015	136,73
-1,043	135,23
-1,070	133,87
-1,096	132,81
-1,125	131,29
-1,151	130,27
-1,180	128,98
-1,206	127,70
-1,233	126,72
-1,260	125,40
-1,286	124,22
-1,312	123,33
-1,337	122,12
-1,363	121,19
-1,389	120,02
-1,414	118,99
-1,439	118,09
-1,464	117,07
-1,489	116,01
-1,513	115,18
-1,536	114,27
-1,560	113,31
-1,583	112,65
-1,605	111,71
-1,627	111,07
-1,649	110,25
-1,671	109,46
-1,692	108,85
-1,711	108,09
-1,731	107,41
-1,750	106,88
-1,767	106,15
-1,786	105,69
-1,803	105,04
-1,821	104,49
-1,836	104,04
-1,852	103,43
-1,866	102,93
-1,880	102,51
-1,894	102,07
-1,905	101,61
-1,918	101,24
-1,929	100,85
-1,938	100,58
-1,949	100,22
-1,959	99,88
-1,967	99,62
-1,973	99,32
-1,979	99,01
-1,985	98,87
-1,992	98,65
-1,996	98,43
-2,001	98,29
-2,004	98,06
-2,007	97,97
-2,009	97,83
-2,011	97,68
-2,012	97,60
-2,012	97,54
-2,012	97,41
-2,012	97,38
-2,011	97,31
-2,007	97,31
-2,004	97,31
-2,000	97,30
-1,995	97,29
-1,990	97,34
-1,984	97,43
-1,978	97,46
-1,970	97,58
-1,960	97,67
-1,951	97,76
-1,942	97,94
-1,932	98,08
-1,921	98,26
-1,909	98,49
-1,896	98,64
-1,882	98,90
-1,868	99,14
-1,854	99,40
-1,839	99,71
-1,824	100,00
-1,808	100,25
-1,791	100,64
-1,773	100,98
-1,755	101,26
-1,737	101,66
-1,718	102,00
-1,698	102,45
-1,678	102,93
-1,657	103,31
-1,637	103,81
-1,615	104,35
-1,593	104,79
-1,571	105,37
-1,547	105,86
-1,524	106,45
-1,500	107,10
-1,477	107,58
-1,451	108,27
-1,426	109,01
-1,401	109,56
-1,376	110,39
-1,351	110,97
-1,326	111,75
-1,301	112,63
-1,275	113,28
-1,249	114,21
-1,222	115,13
-1,195	115,87
-1,167	116,88
-1,140	117,85
-1,112	118,68
-1,085	119,70
-1,059	120,60
-1,032	121,67
-1,007	122,81
-0,980	123,65
-0,953	124,78
-0,925	125,94
-0,898	126,87
-0,872	128,14
-0,845	129,39
-0,820	130,37
-0,795	131,66
-0,768	132,72
-0,743	134,13
-0,716	135,54
-0,690	136,66
-0,664	138,17
-0,641	139,61
-0,617	140,84
-0,594	142,28
-0,572	143,79
-0,548	144,98
-0,525	146,51
-0,503	148,03
-0,479	149,20
-0,459	150,66
-0,437	152,28
-0,415	153,56
-0,394	155,14
-0,374	156,60
-0,355	157,88
-0,335	159,42
-0,316	160,90
-0,297	162,16
-0,280	163,59
-0,262	164,76
-0,245	166,29
-0,229	167,75
-0,214	168,84
-0,201	170,24
-0,185	171,60
-0,171	172,79
-0,157	174,18
-0,145	175,40
-0,132	176,34
-0,119	177,61
-0,108	178,82
-0,099	179,70
-0,088	180,79
-0,077	181,64
-0,068	182,67
-0,058	183,64
-0,052	184,45
-0,046	185,25
-0,039	186,16
-0,033	186,80
-0,027	187,58
-0,022	188,19
-0,017	188,72
-0,013	189,37
-0,009	189,81
-0,006	190,20
-0,005	190,67
-0,003	191,14
-0,002	191,40
0,000	191,75
0,000	191,90
0,000	192,20
0,000	192,40
0,000	192,43
-0,002	192,43
-0,005	192,47
-0,008	192,48
-0,011	192,39
-0,014	192,24
-0,019	192,11
-0,024	191,88
-0,030	191,58
-0,036	191,28
-0,042	190,82
-0,050	190,41
-0,058	190,04
-0,066	189,50
-0,074	189,11
-0,083	188,47
-0,094	187,80
-0,105	187,28
-0,118	186,54
-0,130	185,76
-0,143	185,08
-0,156	184,25
-0,168	183,33
-0,182	182,61
-0,196	181,68
-0,210	180,73
-0,226	179,88
-0,242	178,82
-0,259	177,78
-0,276	176,82
-0,295	175,67
-0,313	174,80
-0,331	173,56
-0,350	172,43
-0,371	171,41
-0,391	170,18
-0,413	168,95
-0,434	167,86
-0,454	166,58
-0,476	165,23
-0,498	164,16
-0,520	162,78
-0,543	161,26
-0,569	160,20
-0,592	158,81
-0,616	157,35
-0,639	156,18
-0,664	154,70
-0,690	153,46
-0,716	152,06
-0,741	150,56
-0,768	149,39
-0,793	147,92
-0,820	146,43
-0,847	145,33
-0,873	143,82
-0,900	142,38
-0,927	141,18
-0,953	139,66
-0,980	138,28
-1,007	137,11
-1,034	135,73
-1,060	134,18
-1,087	133,06
-1,115	131,66
-1,144	130,33
-1,170	129,33
-1,199	127,93
-1,225	126,88
-1,252	125,65
-1,277	124,49
-1,304	123,55
-1,329	122,32
-1,356	121,19
-1,381	120,27
-1,406	119,19
-1,429	118,31
-1,455	117,30
-1,480	116,26
-1,505	115,50
-1,528	114,53
-1,552	113,56
-1,576	112,86
-1,598	111,96
-1,619	111,07
-1,641	110,45
-1,663	109,66
-1,684	109,00
-1,704	108,21
-1,725	107,50
-1,744	106,94
-1,761	106,27
-1,780	105,59
-1,797	105,10
-1,814	104,49
-1,830	103,97
-1,846	103,50
-1,861	102,95
-1,876	102,54
-1,890	102,10
-1,902	101,62
-1,913	101,26
-1,924	100,84
-1,935	100,45
-1,946	100,12
-1,954	99,83
-1,963	99,55
-1,970	99,24
-1,978	98,96
-1,984	98,72
-1,989	98,55
-1,995	98,30
-2,000	98,14
-2,004	97,90
-2,007	97,73
-2,009	97,59
-2,011	97,48
-2,011	97,33
-2,012	97,29
-2,012	97,20
-2,012	97,18
-2,011	97,17
-2,009	97,21
-2,006	97,20
-2,001	97,19
-1,998	97,23
-1,992	97,24
-1,987	97,29
-1,979	97,35
-1,971	97,41
-1,963	97,52
-1,954	97,59
-1,946	97,70
-1,935	97,87
-1,926	98,07
-1,913	98,25
-1,901	98,52
-1,888	98,65
-1,874	98,99
-1,860	99,25
-1,846	99,48
-1,830	99,81
-1,816	100,09
-1,799	100,42
-1,781	100,82
-1,762	101,11
-1,745	101,51
-1,726	101,92
-1,706	102,28
-1,687	102,71
-1,667	103,19
-1,645	103,62
-1,624	104,18
-1,602	104,60
-1,580	105,16
-1,558	105,74
-1,535	106,26
-1,511	106,85
-1,486	107,50
-1,461	108,08
-1,437	108,75
-1,412	109,48
-1,389	110,08
-1,363	110,83
-1,338	111,49
-1,312	112,28
-1,286	113,12
-1,260	113,84
-1,233	114,77
-1,208	115,72
-1,181	116,47
-1,153	117,47
-1,126	118,45
-1,100	119,32
-1,071	120,37
-1,045	121,23
-1,018	122,32
-0,991	123,45
-0,966	124,33
-0,939	125,46
-0,913	126,63
-0,886	127,57
-0,859	128,77
-0,833	130,07
-0,806	131,04
-0,781	132,39
-0,756	133,45
-0,729	134,93
-0,704	136,36
-0,677	137,50
-0,653	138,96
-0,628	140,49
-0,605	141,59
-0,583	143,12
-0,559	144,63
-0,536	145,78
-0,514	147,31
-0,490	148,90
-0,468	150,08
-0,448	151,63
-0,426	153,14
-0,405	154,37
-0,385	155,94
-0,364	157,47
-0,346	158,65
-0,325	160,27
-0,306	161,42
-0,289	163,05
-0,270	164,49
-0,254	165,64
-0,237	167,09
-0,221	168,56
-0,207	169,63
-0,193	171,08
-0,179	172,35
-0,165	173,38
-0,151	174,77
-0,138	176,04
-0,126	177,09
-0,115	178,28
-0,104	179,48
-0,093	180,42
-0,083	181,34
-0,072	182,29
-0,064	183,22
-0,057	184,22
-0,049	184,88
-0,042	185,81
-0,036	186,59
-0,030	187,08
-0,025	187,83
-0,019	188,47
-0,016	189,06
-0,011	189,60
-0,008	190,19
-0,006	190,50
-0,003	190,99
-0,002	191,43
0,000	191,70
0,000	192,06
0,000	192,16
0,000	192,47
0,000	192,58
-0,002	192,60
-0,003	192,69
-0,005	192,61
-0,008	192,54
-0,013	192,43
-0,016	192,31
-0,020	192,14
-0,025	191,84
-0,031	191,46
-0,039	191,14
-0,046	190,80
-0,053	190,37
-0,061	189,91
-0,069	189,35
-0,077	188,89
-0,088	188,32
-0,099	187,62
-0,112	187,11
-0,124	186,37
-0,135	185,60
-0,148	184,96
-0,160	184,03
-0,173	183,13
-0,187	182,31
-0,201	181,42
-0,217	180,37
-0,232	179,49
-0,250	178,39
-0,265	177,58
-0,283	176,50
-0,302	175,33
-0,320	174,38
-0,339	173,14
-0,358	171,96
-0,379	170,95
-0,399	169,75
-0,419	168,46
-0,441	167,38
-0,463	166,00
-0,484	164,66
-0,507	163,57
-0,529	162,20
-0,553	160,75
-0,576	159,62
-0,600	158,13
-0,624	156,97
-0,649	155,48
-0,674	154,01
-0,701	152,96
-0,726	151,40
-0,752	149,97
-0,778	148,76
-0,803	147,32
-0,829	145,81
-0,856	144,68
-0,883	143,13
-0,909	141,70
-0,936	140,52
-0,963	138,98
-0,990	137,57
-1,016	136,42
-1,043	134,94
-1,071	133,57
-1,098	132,47
-1,126	131,05
-1,153	129,88
-1,181	128,68
-1,208	127,39
-1,235	126,39
-1,261	125,14
-1,286	123,89
-1,313	122,92
-1,338	121,73
-1,363	120,68
-1,389	119,74
-1,414	118,64
-1,439	117,80
-1,464	116,74
-1,489	115,76
-1,513	115,00
-1,536	114,00
-1,560	113,09
-1,583	112,38
-1,605	111,53
-1,627	110,79
-1,651	110,01
-1,671	109,28
-1,692	108,64
-1,712	107,88
-1,731	107,18
-1,750	106,65
-1,769	105,98
-1,786	105,33
-1,803	104,92
-1,821	104,34
-1,836	103,73
-1,852	103,32
-1,866	102,77
-1,880	102,37
-1,894	101,96
-1,907	101,45
-1,918	101,08
-1,929	100,69
-1,938	100,37
-1,948	100,05
-1,957	99,70
-1,965	99,44
-1,973	99,17
-1,979	98,88
-1,985	98,71
-1,992	98,47
-1,996	98,26
-2,001	98,13
-2,004	97,93
-2,007	97,78
-2,009	97,65
-2,011	97,50
-2,012	97,45
-2,012	97,34
-2,012	97,27
-2,012	97,23
-2,011	97,27
-2,007	97,23
-2,004	97,26
-2,000	97,26
-1,995	97,29
-1,990	97,34
-1,984	97,37
-1,978	97,46
-1,970	97,54
-1,960	97,62
-1,953	97,69
-1,942	97,87
-1,932	98,01
-1,921	98,22
-1,909	98,41
-1,896	98,65
-1,883	98,86
-1,869	99,13
-1,855	99,40
-1,841	99,70
-1,825	99,98
-1,810	100,25
-1,792	100,66
-1,775	101,04
-1,756	101,31
-1,737	101,72
-1,718	102,05
-1,700	102,51
-1,679	102,99
-1,659	103,35
-1,638	103,86
-1,616	104,42
-1,594	104,84
-1,572	105,39
-1,549	105,98
-1,527	106,46
-1,503	107,09
-1,478	107,60
-1,455	108,29
-1,429	108,99
-1,404	109,58
-1,379	110,35
-1,354	111,07
-1,329	111,76
-1,302	112,55
-1,277	113,43
-1,252	114,18
-1,225	115,08
-1,199	115,82
-1,172	116,81
-1,144	117,82
-1,117	118,60
-1,089	119,73
-1,062	120,72
-1,037	121,64
-1,010	122,69
-0,983	123,82
-0,957	124,75
-0,930	125,85
-0,903	126,81
-0,877	128,00
-0,850	129,24
-0,823	130,26
-0,798	131,56
-0,773	132,89
-0,746	133,99
-0,721	135,43
-0,694	136,84
-0,669	138,01
-0,646	139,46
-0,622	140,65
-0,598	142,12
-0,575	143,64
-0,551	144,82
-0,528	146,34
-0,506	147,85
-0,484	149,01
-0,462	150,54
-0,441	152,18
-0,419	153,37
-0,399	154,96
-0,379	156,44
-0,358	157,73
-0,339	159,31
-0,319	160,81
-0,302	161,99
-0,283	163,48
-0,265	164,64
-0,250	166,11
-0,232	167,56
-0,217	168,81
-0,203	170,11
-0,188	171,50
-0,174	172,60
-0,160	173,91
-0,148	175,27
-0,134	176,28
-0,123	177,46
-0,112	178,61
-0,101	179,55
-0,090	180,63
-0,080	181,71
-0,069	182,49
-0,061	183,61
-0,053	184,47
-0,047	185,20
-0,041	186,07
-0,035	186,77
-0,028	187,53
-0,024	188,15
-0,019	188,69
-0,014	189,36
-0,011	189,84
-0,008	190,35
-0,005	190,80
-0,003	191,17
-0,002	191,49
0,000	191,86
0,000	192,08
0,000	192,29
0,000	192,42
0,000	192,52
-0,002	192,62
-0,003	192,71
-0,006	192,72
-0,009	192,59
-0,013	192,50
-0,017	192,32
-0,022	192,17
-0,028	191,84
-0,035	191,65
-0,041	191,13
-0,047	190,82
-0,055	190,35
-0,063	189,94
-0,071	189,42
-0,082	188,83
-0,091	188,12
-0,102	187,69
-0,115	186,93
-0,126	186,15
-0,138	185,63
-0,151	184,78
-0,163	183,88
-0,178	183,20
-0,192	182,12
-0,206	181,19
-0,221	180,41
-0,237	179,29
-0,253	178,27
-0,270	177,44
-0,289	176,30
-0,306	175,16
-0,325	174,28
-0,344	172,95
-0,364	172,02
-0,385	170,79
-0,405	169,51
-0,426	168,46
-0,448	167,21
-0,468	165,76
-0,490	164,70
-0,512	163,31
-0,536	161,88
-0,559	160,73
-0,583	159,27
-0,608	157,82
-0,631	156,66
-0,655	155,25
-0,680	153,72
-0,707	152,65
-0,734	151,11
-0,759	149,61
-0,785	148,45
-0,811	147,04
-0,837	145,60
-0,862	144,40
-0,891	142,91
-0,917	141,75
-0,944	140,28
-0,971	138,78
-0,997	137,72
-1,024	136,15
-1,051	134,73
-1,079	133,58
-1,106	132,20
-1,134	130,84
-1,161	129,77
-1,189	128,47
-1,216	127,11
-1,243	126,14
-1,268	124,90
-1,294	124,00
-1,319	122,78
-1,345	121,57
-1,371	120,71
-1,396	119,66
-1,422	118,56
-1,447	117,66
-1,470	116,63
-1,495	115,83
-1,519	114,86
-1,543	113,92
-1,566	113,24
-1,590	112,33
-1,612	111,48
-1,635	110,74
-1,656	109,95
-1,678	109,18
-1,696	108,58
-1,717	107,81
-1,736	107,25
-1,755	106,50
-1,773	105,86
-1,791	105,39
-1,808	104,80
-1,824	104,14
-1,841	103,74
-1,855	103,22
-1,871	102,68
-1,883	102,29
-1,898	101,85
-1,910	101,48
-1,921	101,04
-1,932	100,64
-1,942	100,36
-1,951	99,98
-1,960	99,67
-1,968	99,40
-1,974	99,10
-1,981	98,81
-1,987	98,65
-1,993	98,43
-1,998	98,25
-2,003	98,08
-2,006	97,92
-2,009	97,75
-2,011	97,62
-2,011	97,50
-2,012	97,41
-2,012	97,37
-2,012	97,30
-2,011	97,25
-2,009	97,21
-2,006	97,23
-2,003	97,24
-1,998	97,24
-1,995	97,25
-1,989	97,27
-1,982	97,27
-1,974	97,34
-1,967	97,44
-1,959	97,55
-1,949	97,64
-1,940	97,83
-1,929	97,96
-1,918	98,21
-1,905	98,41
-1,893	98,59
-1,879	98,84
-1,865	99,11
-1,850	99,34
-1,836	99,64
-1,821	99,87
-1,805	100,22
-1,788	100,52
-1,770	100,84
-1,751	101,22
-1,733	101,60
-1,714	101,96
-1,693	102,39
-1,673	102,87
-1,652	103,28
-1,632	103,80
-1,612	104,24
-1,588	104,75
-1,566	105,37
-1,543	105,82
-1,519	106,44
-1,495	107,08
-1,472	107,63
-1,447	108,30
-1,422	109,02
-1,396	109,61
-1,371	110,34
-1,346	110,98
-1,321	111,83
-1,296	112,61
-1,269	113,34
-1,244	114,21
-1,217	115,18
-1,191	115,93
-1,164	116,92
-1,136	117,94
-1,109	118,75
-1,081	119,76
-1,054	120,64
-1,027	121,78
-1,002	122,85
-0,975	123,72
-0,949	124,88
-0,922	126,05
-0,895	127,00
-0,869	128,23
-0,842	129,23
-0,815	130,47
-0,790	131,78
-0,765	132,81
-0,738	134,23
-0,713	135,66
-0,686	136,81
-0,661	138,21
-0,638	139,76
-0,614	140,93
-0,591	142,45
-0,569	143,93
-0,545	145,13
-0,522	146,65
-0,498	148,25
-0,476	149,44
-0,456	150,91
-0,434	152,45
-0,413	153,69
-0,393	155,17
-0,372	156,44
-0,352	158,03
-0,333	159,56
-0,314	160,80
-0,295	162,36
-0,278	163,89
-0,261	165,05
-0,243	166,53
-0,228	168,00
-0,212	169,14
-0,198	170,51
-0,184	171,82
-0,170	172,92
-0,157	174,18
-0,143	175,46
-0,130	176,45
-0,119	177,73
-0,108	178,62
-0,097	179,81
-0,086	180,91
-0,075	181,77
-0,066	182,71
-0,058	183,80
-0,050	184,53
-0,044	185,46
-0,039	186,19
-0,033	186,83
-0,027	187,59
-0,022	188,22
-0,016	188,84
-0,013	189,36
-0,009	189,91
-0,006	190,33
-0,005	190,85
-0,003	191,15
-0,002	191,52
0,000	191,87
0,000	192,08
0,000	192,27
0,000	192,43
-0,002	192,49
-0,002	192,59
-0,005	192,59
-0,008	192,50
-0,011	192,50
-0,014	192,31
-0,019	192,14
-0,024	191,94
-0,030	191,66
-0,036	191,41
-0,044	191,00
-0,050	190,56
-0,058	190,08
-0,066	189,52
-0,075	189,15
-0,085	188,43
-0,096	187,87
-0,107	187,27
-0,119	186,59
-0,130	185,86
-0,143	185,19
-0,156	184,32
-0,168	183,41
-0,182	182,62
-0,196	181,70
-0,212	180,82
-0,228	179,80
-0,243	178,78
-0,261	177,84
-0,278	176,76
-0,297	175,57
-0,314	174,75
-0,333	173,49
-0,352	172,31
-0,372	171,20
-0,393	170,05
-0,413	168,69
-0,435	167,71
-0,456	166,36
-0,478	165,00
-0,500	163,92
-0,522	162,50
-0,545	161,44
-0,570	159,97
-0,594	158,57
-0,617	157,34
-0,642	155,90
-0,666	154,38
-0,691	153,28
-0,718	151,73
-0,743	150,33
-0,770	149,10
-0,796	147,62
-0,822	146,25
-0,848	144,99
-0,875	143,51
-0,902	142,05
-0,928	140,89
-0,955	139,41
-0,982	138,03
-1,010	136,80
-1,037	135,34
-1,063	133,90
-1,090	132,77
-1,118	131,41
-1,145	130,36
-1,173	129,08
-1,200	127,67
-1,227	126,72
-1,253	125,47
-1,280	124,17
-1,305	123,28
-1,332	122,06
-1,357	121,18
-1,382	120,00
-1,407	118,96
-1,433	118,08
-1,458	117,04
-1,483	116,07
-1,506	115,27
-1,530	114,35
-1,554	113,58
-1,577	112,72
-1,601	111,80
-1,623	111,12
-1,645	110,27
-1,665	109,54
-1,685	108,88
-1,706	108,12
-1,726	107,41
-1,745	106,88
-1,764	106,22
-1,781	105,69
-1,799	105,06
-1,816	104,51
-1,832	103,99
-1,847	103,48
-1,861	102,92
-1,877	102,51
-1,890	102,04
-1,902	101,63
-1,915	101,26
-1,926	100,83
-1,937	100,55
-1,946	100,20
-1,956	99,85
-1,963	99,59
-1,971	99,22
-1,978	98,96
-1,984	98,78
-1,990	98,59
-1,995	98,37
-2,000	98,18
-2,004	97,98
-2,007	97,85
-2,009	97,71
-2,011	97,57
-2,012	97,50
-2,012	97,37
-2,012	97,34
-2,012	97,29
-2,011	97,27
-2,007	97,23
-2,004	97,25
-2,001	97,29
-1,996	97,31
-1,992	97,33
-1,987	97,37
-1,979	97,48
-1,971	97,53
-1,963	97,65
-1,954	97,70
-1,945	97,86
-1,935	98,06
-1,924	98,14
-1,913	98,36
-1,899	98,58
-1,885	98,80
-1,872	99,06
-1,858	99,29
-1,844	99,58
-1,830	99,93
-1,814	100,18
-1,797	100,56
-1,778	100,84
-1,761	101,22
-1,742	101,61
-1,723	101,95
-1,704	102,40
-1,684	102,85
-1,663	103,22
-1,643	103,74
-1,621	104,23
-1,601	104,65
-1,577	105,22
-1,555	105,70
-1,532	106,25
-1,508	106,85
-1,484	107,37
-1,459	108,07
-1,436	108,80
-1,411	109,37
-1,385	110,14
-1,360	110,92
-1,335	111,55
-1,308	112,36
-1,283	113,04
-1,258	113,94
-1,232	114,87
-1,205	115,63
-1,178	116,56
-1,150	117,54
-1,123	118,34
-1,095	119,40
-1,068	120,48
-1,041	121,36
-1,016	122,45
-0,990	123,30
-0,963	124,41
-0,936	125,57
-0,909	126,48
-0,883	127,69
-0,856	128,90
-0,829	129,97
-0,804	131,23
-0,779	132,27
-0,752	133,65
-0,726	135,05
-0,701	136,11
-0,674	137,65
-0,650	139,06
-0,627	140,34
-0,603	141,73
-0,580	143,33
-0,558	144,43
-0,534	146,00
-0,511	147,56
-0,489	148,79
-0,467	150,23
-0,445	151,79
-0,424	153,02
-0,402	154,58
-0,383	156,10
-0,363	157,34
-0,342	158,90
-0,324	160,07
-0,305	161,57
-0,287	163,08
-0,270	164,26
-0,251	165,80
-0,236	167,25
-0,220	168,42
-0,206	169,79
-0,192	171,14
-0,178	172,24
-0,163	173,62
-0,151	174,91
-0,137	175,84
-0,124	177,20
-0,113	178,32
-0,102	179,32
-0,091	180,27
-0,082	181,42
-0,071	182,26
-0,063	183,28
-0,055	184,05
-0,049	184,94
-0,042	185,84
-0,036	186,55
-0,030	187,27
-0,024	187,98
-0,019	188,50
-0,014	189,09
-0,011	189,69
-0,008	190,08
-0,006	190,60
-0,003	191,02
-0,002	191,32
0,000	191,73
0,000	191,93
0,000	192,17
0,000	192,42
0,000	192,49
-0,002	192,58
-0,003	192,64
-0,006	192,58
-0,008	192,61
-0,013	192,41
-0,017	192,34
-0,020	192,05
-0,027	191,80
-0,033	191,61
-0,039	191,14
-0,047	190,71
-0,055	190,30
-0,063	189,87
-0,071	189,36
-0,080	188,79
-0,090	188,20
-0,101	187,64
-0,112	187,00
-0,124	186,24
-0,137	185,67
-0,149	184,74
-0,162	183,95
-0,174	183,16
-0,188	182,32
-0,203	181,29
-0,218	180,46
-0,234	179,44
-0,251	178,40
-0,269	177,50
-0,286	176,42
-0,305	175,50
-0,322	174,28
-0,342	173,16
-0,361	172,13
-0,382	170,79
-0,402	169,70
-0,423	168,43
-0,445	167,25
-0,465	165,89
-0,487	164,72
-0,511	163,35
-0,533	161,91
-0,556	160,88
-0,580	159,38
-0,605	157,96
-0,628	156,77
-0,653	155,39
-0,677	153,81
-0,704	152,70
-0,729	151,20
-0,756	149,67
-0,781	148,58
-0,807	147,00
-0,834	145,85
-0,861	144,41
-0,888	142,95
-0,914	141,75
-0,941	140,29
-0,968	138,77
-0,994	137,59
-1,021	136,19
-1,048	134,70
-1,076	133,58
-1,103	132,24
-1,131	130,88
-1,158	129,74
-1,186	128,48
-1,213	127,44
-1,239	126,18
-1,264	124,97
-1,291	124,04
-1,316	122,79
-1,343	121,67
-1,368	120,72
-1,393	119,59
-1,418	118,49
-1,444	117,66
-1,469	116,61
-1,494	115,84
-1,517	114,81
-1,541	113,88
-1,565	113,13
-1,588	112,29
-1,610	111,44
-1,632	110,75
-1,654	109,97
-1,674	109,29
-1,695	108,55
-1,715	107,86
-1,734	107,30
-1,753	106,58
-1,772	105,94
-1,789	105,42
-1,806	104,86
-1,824	104,24
-1,839	103,80
-1,854	103,25
-1,868	102,85
-1,882	102,36
-1,896	101,85
-1,909	101,48
-1,920	101,04
-1,931	100,63
-1,942	100,34
-1,951	100,02
-1,959	99,64
-1,967	99,37
-1,974	99,10
-1,981	98,91
-1,987	98,64
-1,993	98,43
-1,998	98,26
-2,003	98,06
-2,006	97,88
-2,007	97,74
-2,011	97,56
-2,011	97,46
-2,012	97,35
-2,012	97,26
-2,012	97,21
-2,012	97,18
-2,009	97,19
-2,006	97,16
-2,003	97,14
-2,000	97,20
-1,995	97,21
-1,990	97,26
-1,984	97,28
-1,976	97,35
-1,968	97,46
-1,959	97,56
-1,951	97,72
-1,942	97,91
-1,931	98,08
-1,920	98,28
-1,907	98,52
-1,893	98,74
-1,879	98,97
-1,866	99,22
-1,852	99,48
-1,838	99,76
-1,822	99,98
-1,806	100,28
-1,789	100,62
-1,770	100,93
-1,753	101,25
-1,734	101,67
-1,715	101,97
-1,696	102,46
-1,676	102,82
-1,654	103,35
-1,634	103,89
-1,612	104,34
-1,590	104,84
-1,568	105,45
-1,544	105,91
-1,521	106,52
-1,497	107,15
-1,473	107,68
-1,448	108,33
-1,423	108,94
-1,400	109,65
-1,374	110,41
-1,349	111,00
-1,323	111,84
-1,297	112,68
-1,271	113,39
-1,246	114,30
-1,219	115,25
-1,192	116,00
-1,166	116,97
-1,137	117,78
-1,111	118,79
-1,082	119,86
-1,056	120,70
-1,030	121,81
-1,004	122,91
-0,977	123,82
-0,950	124,91
-0,924	125,84
-0,897	126,98
-0,870	128,18
-0,844	129,21
-0,817	130,50
-0,792	131,77
-0,767	132,85
-0,741	134,23
-0,715	135,66
-0,688	136,79
-0,663	138,17
-0,639	139,70
-0,616	140,92
-0,592	142,39
-0,569	143,57
-0,547	145,12
-0,523	146,65
-0,500	147,89
-0,478	149,39
-0,456	150,90
-0,435	152,18
-0,415	153,75
-0,393	155,24
-0,374	156,50
-0,353	158,06
-0,335	159,54
-0,314	160,82
-0,297	162,31
-0,278	163,86
-0,261	164,98
-0,245	166,45
-0,228	167,89
-0,214	169,06
-0,199	170,47
-0,185	171,61
-0,171	172,88
-0,157	174,26
-0,145	175,28
-0,132	176,50
-0,119	177,74
-0,108	178,68
-0,097	179,79
-0,086	180,80
-0,077	181,80
-0,068	182,74
-0,058	183,81
-0,052	184,51
-0,044	185,35
-0,039	186,11
-0,033	186,89
-0,027	187,58
-0,022	188,13
-0,017	188,73
-0,013	189,32
-0,009	189,74
-0,006	190,27
-0,005	190,73
-0,002	191,14
-0,002	191,43
0,000	191,83
0,000	191,96
0,000	192,27
0,000	192,40
0,000	192,45
-0,002	192,60
-0,005	192,50
-0,008	192,43
-0,011	192,35
-0,014	192,26
-0,019	192,11
-0,024	191,74
-0,030	191,58
-0,036	191,21
-0,042	190,91
-0,050	190,56
-0,058	190,08
-0,066	189,50
-0,075	189,10
-0,085	188,44
-0,094	187,84
-0,107	187,35
-0,118	186,56
-0,130	185,88
-0,143	185,13
-0,156	184,28
-0,168	183,63
-0,182	182,62
-0,196	181,70
-0,210	180,82
-0,226	179,80
-0,243	178,79
-0,259	178,03
-0,276	176,83
-0,295	175,72
-0,313	174,77
-0,331	173,59
-0,352	172,32
-0,371	171,38
-0,391	170,13
-0,413	169,06
-0,434	167,76
-0,454	166,41
-0,476	165,39
-0,498	164,01
-0,522	162,58
-0,543	161,36
-0,567	160,00
-0,592	158,58
-0,616	157,42
-0,641	155,98
-0,664	154,49
-0,690	153,28
-0,716	151,85
-0,741	150,41
-0,768	149,21
-0,795	147,76
-0,820	146,28
-0,847	145,17
-0,873	143,66
-0,900	142,22
-0,927	140,95
-0,953	139,49
-0,980	138,38
-1,007	136,95
-1,035	135,48
-1,062	134,29
-1,089	132,95
-1,117	131,57
-1,144	130,49
-1,172	129,14
-1,199	127,87
-1,225	126,87
-1,252	125,57
-1,279	124,41
-1,304	123,49
-1,330	122,23
-1,356	121,25
-1,381	120,17
-1,406	119,09
-1,431	118,23
-1,456	117,16
-1,480	116,16
-1,503	115,41
-1,528	114,47
-1,552	113,71
-1,576	112,82
-1,599	111,91
-1,621	111,25
-1,643	110,43
-1,663	109,66
-1,684	109,02
-1,704	108,31
-1,725	107,55
-1,744	107,05
-1,762	106,33
-1,780	105,67
-1,797	105,24
