Absolutdruck 1 vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Absolutdruck 1 ( kPa )
0,658	120,90
0,620	119,09
0,583	117,67
0,545	115,93
0,509	114,31
0,474	113,08
0,441	111,62
0,408	110,41
0,377	109,06
0,346	107,70
0,316	106,66
0,286	105,49
0,258	104,27
0,231	103,42
0,206	102,43
0,182	101,45
0,160	100,72
0,140	99,82
0,119	99,15
0,102	98,40
0,085	97,71
0,071	97,20
0,057	96,56
0,046	96,05
0,035	95,63
0,024	95,16
0,016	94,72
0,009	94,38
0,005	94,06
0,002	93,73
0,000	93,47
0,000	93,25
0,000	93,14
0,000	93,01
0,005	92,85
0,009	92,86
0,017	92,83
0,027	92,87
0,036	92,93
0,047	93,03
0,058	93,14
0,074	93,26
0,090	93,48
0,108	93,65
0,127	93,93
0,146	94,25
0,168	94,54
0,190	94,91
0,214	95,35
0,240	95,75
0,267	96,26
0,294	96,77
0,322	97,26
0,352	97,90
0,383	98,49
0,416	99,23
0,449	99,98
0,484	100,66
0,520	101,53
0,554	102,39
0,592	103,16
0,628	104,16
0,666	105,29
0,704	106,19
0,743	107,39
0,781	108,38
0,822	109,73
0,862	111,09
0,903	112,31
0,944	113,77
0,985	115,36
1,026	116,68
1,065	118,37
1,106	120,10
1,145	121,54
1,188	123,36
1,228	124,86
1,268	126,88
1,305	129,01
1,341	130,71
1,379	132,89
1,417	135,26
1,453	137,11
1,491	139,58
1,525	142,12
1,560	144,21
1,591	146,76
1,621	149,42
1,651	151,56
1,681	154,12
1,711	156,76
1,739	158,79
1,766	161,44
1,791	164,07
1,814	166,05
1,838	168,52
1,858	170,58
1,879	172,99
1,898	175,39
1,913	177,25
1,929	179,36
1,943	181,50
1,956	183,20
1,967	184,96
1,976	186,68
1,985	187,92
1,992	189,29
1,996	190,48
2,000	191,37
2,003	192,28
2,003	193,01
2,003	193,50
2,001	193,87
1,998	194,20
1,993	194,38
1,987	194,34
1,979	194,14
1,968	193,79
1,957	193,32
1,945	192,71
1,931	191,94
1,915	190,98
1,898	190,05
1,879	188,74
1,858	187,44
1,838	186,27
1,816	184,69
1,792	183,02
1,767	181,64
1,740	179,95
1,714	178,03
1,684	176,64
1,654	174,55
1,623	172,64
1,591	170,95
1,560	169,04
1,527	167,32
1,492	165,15
1,458	163,03
1,420	161,20
1,382	158,93
1,345	156,57
1,307	154,77
1,269	152,30
1,232	149,86
1,192	147,89
1,151	145,58
1,111	143,23
1,070	141,46
1,029	139,17
0,988	136,76
0,949	135,00
0,908	132,68
0,867	130,55
0,826	128,81
0,785	126,57
0,746	125,01
0,707	122,99
0,669	121,17
0,631	119,70
0,594	117,93
0,556	116,16
0,518	114,93
0,484	113,31
0,449	111,74
0,416	110,64
0,385	109,23
0,355	108,15
0,324	106,86
0,294	105,59
0,265	104,75
0,239	103,59
0,214	102,53
0,190	101,72
0,167	100,74
0,145	99,93
0,126	99,30
0,107	98,53
0,090	97,90
0,074	97,21
0,060	96,65
0,049	96,20
0,036	95,67
0,025	95,20
0,017	94,78
0,009	94,43
0,005	94,08
0,002	93,84
0,000	93,53
0,000	93,33
0,000	93,14
0,000	92,99
0,003	92,91
0,008	92,86
0,016	92,84
0,024	92,89
0,033	92,92
0,044	93,03
0,055	93,14
0,069	93,33
0,085	93,43
0,104	93,69
0,123	93,99
0,141	94,18
0,162	94,54
0,184	94,92
0,207	95,29
0,234	95,73
0,261	96,26
0,287	96,70
0,316	97,27
0,346	97,94
0,375	98,50
0,408	99,27
0,441	99,86
0,474	100,71
0,511	101,57
0,545	102,25
0,583	103,19
0,619	104,21
0,657	105,08
0,694	106,22
0,732	107,40
0,771	108,39
0,811	109,69
0,851	110,78
0,894	112,19
0,935	113,73
0,974	115,01
1,015	116,57
1,054	118,27
1,095	119,65
1,136	121,38
1,177	123,28
1,217	124,80
1,257	126,75
1,294	128,35
1,332	130,54
1,370	132,69
1,407	134,58
1,445	136,99
1,481	139,37
1,516	141,35
1,550	143,96
1,582	146,57
1,613	148,61
1,643	151,28
1,673	153,87
1,703	155,90
1,731	158,54
1,758	161,06
1,784	163,14
1,810	165,67
1,832	167,76
1,854	170,33
1,874	172,82
1,893	174,72
1,910	177,11
1,924	179,21
1,938	180,86
1,953	182,85
1,963	184,78
1,974	186,21
1,982	187,68
1,989	189,04
1,995	189,89
2,000	191,21
2,001	192,09
2,003	192,87
2,004	193,44
2,003	193,82
2,000	194,12
1,995	194,34
1,989	194,42
1,981	194,19
1,971	193,84
1,960	193,46
1,948	192,71
1,935	191,92
1,920	191,10
1,902	190,03
1,885	188,85
1,865	187,83
1,843	186,31
1,821	184,89
1,799	183,69
1,773	182,05
1,748	180,60
1,720	178,73
1,692	176,98
1,662	175,50
1,632	173,59
1,601	171,56
1,569	169,92
1,536	167,78
1,502	165,70
1,467	163,80
1,429	161,63
1,392	159,27
1,354	157,54
1,316	155,05
1,279	152,75
1,241	150,79
1,203	148,39
1,162	146,06
1,122	144,21
1,081	141,84
1,040	139,47
0,999	137,72
0,960	135,37
0,919	133,57
0,878	131,32
0,837	129,15
0,796	127,39
0,757	125,35
0,718	123,36
0,680	121,84
0,641	119,87
0,603	118,20
0,565	116,82
0,529	115,07
0,495	113,85
0,460	112,24
0,426	110,79
0,394	109,67
0,363	108,26
0,331	106,95
0,302	105,94
0,273	104,71
0,247	103,64
0,220	102,80
0,196	101,77
0,173	100,97
0,151	100,08
0,130	99,28
0,112	98,65
0,094	97,89
0,079	97,18
0,064	96,67
0,052	96,08
0,039	95,61
0,028	95,19
0,019	94,74
0,013	94,40
0,006	94,03
0,003	93,74
0,000	93,51
0,000	93,24
0,000	93,06
0,000	92,94
0,002	92,83
0,006	92,75
0,014	92,78
0,020	92,73
0,030	92,80
0,041	92,86
0,052	92,97
0,066	93,11
0,082	93,28
0,097	93,51
0,116	93,69
0,135	93,99
0,156	94,30
0,178	94,59
0,201	95,03
0,226	95,46
0,253	95,90
0,280	96,43
0,308	96,88
0,338	97,52
0,368	98,17
0,399	98,74
0,430	99,53
0,465	100,29
0,500	101,03
0,536	101,88
0,572	102,63
0,608	103,65
0,646	104,71
0,683	105,57
0,721	106,73
0,760	107,98
0,800	108,99
0,840	110,37
0,881	111,80
0,922	112,98
0,963	114,55
1,004	116,11
1,043	117,47
1,082	119,21
1,123	120,59
1,164	122,39
1,205	124,29
1,246	125,82
1,283	127,84
1,321	130,02
1,359	131,73
1,396	134,01
1,434	136,35
1,470	138,24
1,506	140,77
1,541	143,34
1,574	145,31
1,605	147,95
1,635	150,04
1,665	152,70
1,695	155,30
1,723	157,41
1,751	159,94
1,777	162,53
1,802	164,63
1,825	167,31
1,847	169,63
1,868	171,74
1,887	174,02
1,905	176,39
1,921	178,26
1,935	180,46
1,949	182,39
1,962	183,87
1,973	185,72
1,981	187,31
1,987	188,45
1,993	189,65
1,998	190,93
2,001	191,68
2,003	192,61
2,004	193,14
2,004	193,72
2,001	194,12
1,996	194,34
1,992	194,34
1,984	194,25
1,974	194,05
1,963	193,50
1,951	192,99
1,938	192,31
1,924	191,37
1,907	190,38
1,890	189,39
1,869	188,14
1,849	186,70
1,827	185,60
1,805	183,95
1,781	182,62
1,755	180,97
1,728	179,16
1,700	177,74
1,670	175,88
1,640	173,90
1,610	172,35
1,577	170,31
1,546	168,24
1,511	166,58
1,477	164,35
1,440	162,24
1,403	160,40
1,365	158,09
1,327	155,67
1,290	153,78
1,252	151,49
1,214	148,98
1,175	147,01
1,134	144,60
1,093	142,72
1,051	140,51
1,012	138,24
0,971	136,42
0,930	133,99
0,889	131,69
0,848	130,09
0,807	127,91
0,768	125,80
0,729	124,19
0,691	122,20
0,652	120,38
0,614	118,89
0,576	117,16
0,540	115,81
0,504	114,03
0,468	112,51
0,435	111,29
0,402	109,87
0,371	108,49
0,341	107,41
0,309	106,13
0,281	105,11
0,253	104,01
0,226	102,95
0,203	102,10
0,179	101,11
0,157	100,26
0,137	99,53
0,116	98,70
0,099	98,02
0,083	97,47
0,068	96,75
0,055	96,28
0,042	95,74
0,031	95,17
0,022	94,88
0,014	94,35
0,008	93,94
0,003	93,67
0,002	93,38
0,000	93,12
0,000	92,95
0,000	92,78
0,002	92,68
0,006	92,59
0,011	92,57
0,019	92,57
0,027	92,61
0,038	92,71
0,049	92,82
0,063	92,89
0,077	93,05
0,094	93,24
0,112	93,47
0,130	93,81
0,149	94,06
0,171	94,51
0,195	94,84
0,220	95,31
0,245	95,85
0,272	96,30
0,300	96,95
0,328	97,54
0,360	98,11
0,391	98,79
0,423	99,57
0,456	100,18
0,490	100,99
0,525	101,67
0,561	102,62
0,598	103,58
0,636	104,39
0,674	105,51
0,712	106,65
0,749	107,65
0,789	108,92
0,829	110,26
0,870	111,38
0,913	112,90
0,953	114,08
0,993	115,69
1,032	117,29
1,073	118,65
1,114	120,42
1,155	122,18
1,195	123,71
1,235	125,59
1,274	127,66
1,312	129,35
1,349	131,49
1,387	133,33
1,423	135,68
1,461	138,12
1,497	140,05
1,533	142,58
1,565	145,08
1,596	147,13
1,627	149,73
1,657	152,30
1,687	154,29
1,717	157,08
1,744	159,71
1,770	161,80
1,795	164,45
1,819	167,01
1,843	169,03
1,863	171,44
1,883	173,93
1,901	175,73
1,916	178,11
1,932	179,80
1,946	181,75
1,957	183,79
1,968	185,13
1,978	186,95
1,985	188,31
1,992	189,46
1,998	190,57
2,001	191,73
2,003	192,34
2,003	193,19
2,003	193,72
2,001	194,07
1,998	194,26
1,993	194,41
1,985	194,44
1,978	194,03
1,967	193,74
1,954	193,20
1,942	192,44
1,927	191,68
1,912	190,80
1,894	189,60
1,876	188,49
1,854	187,15
1,833	185,72
1,811	184,48
1,788	182,84
1,762	181,21
1,736	179,77
1,707	177,99
1,678	176,09
1,648	174,53
1,618	172,59
1,587	170,91
1,554	168,90
1,521	166,83
1,486	165,07
1,450	162,90
1,412	160,64
1,376	158,82
1,338	156,45
1,301	154,14
1,263	152,20
1,224	149,80
1,184	147,35
1,144	145,39
1,103	143,05
1,062	140,64
1,021	138,86
0,982	136,56
0,941	134,25
0,900	132,51
0,858	130,27
0,818	128,50
0,779	126,42
0,738	124,44
0,701	122,85
0,661	120,88
0,624	119,21
0,586	117,74
0,548	115,95
0,512	114,40
0,478	113,15
0,443	111,59
0,410	110,43
0,379	109,00
0,349	107,65
0,317	106,60
0,289	105,42
0,261	104,24
0,234	103,39
0,209	102,36
0,184	101,36
0,162	100,66
0,141	99,78
0,121	99,10
0,104	98,37
0,086	97,66
0,071	97,14
0,058	96,45
0,046	95,98
0,035	95,54
0,025	95,03
0,016	94,62
0,009	94,29
0,005	93,92
0,002	93,68
0,000	93,41
0,000	93,15
0,000	93,04
0,000	92,86
0,005	92,79
0,009	92,74
0,016	92,66
0,025	92,69
0,035	92,68
0,046	92,79
0,058	92,86
0,072	93,02
0,088	93,19
0,107	93,34
0,126	93,65
0,145	93,97
0,167	94,23
0,188	94,62
0,214	95,03
0,239	95,42
0,265	95,97
0,292	96,44
0,322	97,05
0,352	97,68
0,382	98,25
0,415	98,99
0,448	99,74
0,481	100,43
0,517	101,29
0,553	102,18
0,589	102,90
0,627	103,95
0,664	104,83
0,702	105,98
0,740	107,15
0,779	108,18
0,818	109,46
0,861	110,88
0,902	112,08
0,942	113,62
0,982	115,19
1,023	116,48
1,062	118,20
1,103	119,59
1,144	121,40
1,184	123,18
1,225	124,67
1,264	126,70
1,302	128,74
1,340	130,50
1,378	132,72
1,415	135,01
1,451	136,97
1,489	139,46
1,524	141,97
1,557	143,93
1,590	146,50
1,619	149,21
1,651	151,24
1,679	153,86
1,709	156,42
1,737	158,44
1,764	161,10
1,791	163,20
1,814	165,87
1,836	168,44
1,858	170,34
1,879	172,85
1,896	175,21
1,912	177,05
1,927	179,14
1,943	181,30
1,956	182,96
1,967	184,76
1,976	186,45
1,984	187,71
1,990	189,16
1,996	190,42
2,000	191,21
2,003	192,21
2,004	192,81
2,004	193,40
2,001	193,78
1,998	194,09
1,993	194,09
1,987	194,14
1,979	193,91
1,968	193,56
1,957	193,05
1,945	192,46
1,931	191,70
1,916	190,70
1,899	189,81
1,880	188,56
1,860	187,49
1,838	186,04
1,816	184,54
1,792	183,26
1,767	181,55
1,742	179,79
1,714	178,30
1,684	176,46
1,654	174,52
1,624	172,93
1,593	170,87
1,560	169,01
1,527	167,24
1,492	165,23
1,458	162,93
1,420	161,11
1,384	158,96
1,346	156,60
1,308	154,69
1,271	152,31
1,232	150,46
1,192	147,88
1,151	145,63
1,111	143,74
1,070	141,46
1,030	139,05
0,990	137,29
0,949	134,94
0,908	132,73
0,867	131,01
0,826	128,65
0,785	126,69
0,748	124,99
0,708	122,96
0,669	121,09
0,631	119,65
0,594	117,87
0,556	116,44
0,520	114,81
0,484	113,05
0,449	111,93
0,416	110,46
0,385	109,17
0,353	108,04
0,324	106,63
0,295	105,45
0,267	104,54
0,239	103,44
0,214	102,66
0,188	101,63
0,167	100,68
0,146	99,96
0,126	99,18
0,107	98,40
0,090	97,79
0,075	97,12
0,060	96,49
0,047	96,05
0,036	95,55
0,027	95,12
0,017	94,68
0,009	94,28
0,005	94,00
0,002	93,70
0,000	93,38
-0,002	93,26
-0,002	93,08
0,000	92,97
0,003	92,86
0,009	92,77
0,016	92,73
0,024	92,74
0,033	92,80
0,044	92,86
0,057	92,95
0,071	93,08
0,086	93,22
0,104	93,46
0,121	93,70
0,141	93,99
0,162	94,34
0,184	94,62
0,209	95,07
0,234	95,57
0,261	96,02
0,289	96,56
0,317	97,18
0,346	97,75
0,377	98,35
0,408	99,08
0,441	99,77
0,476	100,56
0,511	101,23
0,547	102,13
0,583	103,09
0,620	103,88
0,658	104,94
0,696	106,07
0,734	107,03
0,773	108,29
0,812	109,55
0,853	110,69
0,894	112,14
0,936	113,34
0,975	114,90
1,016	116,55
1,056	117,88
1,096	119,65
1,137	121,44
1,178	122,89
1,219	124,77
1,258	126,69
1,296	128,34
1,334	130,50
1,371	132,28
1,409	134,57
1,447	136,98
1,483	138,90
1,519	141,40
1,552	143,92
1,583	146,02
1,615	148,52
1,645	151,31
1,674	153,36
1,704	156,02
1,733	158,66
1,759	160,81
1,784	163,31
1,810	165,91
1,833	167,92
1,855	170,39
1,876	172,93
1,893	174,76
1,910	177,02
1,926	178,80
1,940	180,95
1,954	182,77
1,965	184,32
1,974	186,04
1,982	187,66
1,989	188,89
1,995	190,20
2,000	191,17
2,001	192,02
2,004	192,78
2,004	193,45
2,003	193,83
2,000	194,18
1,995	194,31
1,989	194,19
1,981	194,12
1,971	193,87
1,960	193,34
1,948	192,61
1,934	191,92
1,918	191,10
1,901	190,00
1,882	188,95
1,861	187,57
1,841	186,18
1,819	184,96
1,795	183,32
1,772	181,69
1,747	180,18
1,718	178,44
1,689	176,63
1,659	175,13
1,629	173,15
1,598	171,40
1,566	169,38
1,533	167,34
1,499	165,74
1,462	163,56
1,426	161,25
1,389	159,52
1,351	157,15
1,313	154,73
1,275	152,89
1,238	150,58
1,199	148,10
1,158	146,20
1,117	143,78
1,076	141,52
1,037	139,57
0,996	137,18
0,955	134,92
0,914	133,13
0,873	130,93
0,833	129,20
0,792	126,99
0,752	125,00
0,713	123,34
0,675	121,34
0,636	119,67
0,598	118,31
0,561	116,58
0,525	114,81
0,490	113,61
0,454	112,07
0,421	110,91
0,390	109,48
0,358	108,11
0,328	107,13
0,298	105,88
0,270	104,66
0,242	103,81
0,217	102,72
0,192	101,71
0,170	100,94
0,148	100,10
0,127	99,47
0,108	98,63
0,091	97,91
0,077	97,33
0,063	96,74
0,049	96,16
0,038	95,76
0,028	95,25
0,019	94,78
0,011	94,42
0,006	94,05
0,002	93,74
0,000	93,51
-0,002	93,25
-0,002	93,08
0,000	92,96
0,003	92,84
0,008	92,74
0,014	92,74
0,022	92,75
0,031	92,80
0,042	92,87
0,055	93,02
0,068	93,12
0,083	93,29
0,101	93,51
0,119	93,78
0,138	94,08
0,160	94,38
0,182	94,77
0,206	95,20
0,231	95,57
0,258	96,09
0,284	96,63
0,313	97,10
0,342	97,73
0,372	98,30
0,404	99,00
0,437	99,73
0,471	100,41
0,506	101,26
0,542	102,11
0,578	102,84
0,616	103,83
0,653	104,89
0,691	105,80
0,729	106,99
0,767	108,00
0,807	109,26
0,848	110,64
0,889	111,78
0,930	113,32
0,971	114,86
1,012	116,17
1,051	117,87
1,092	119,62
1,133	120,99
1,173	122,79
1,214	124,31
1,253	126,20
1,293	128,29
1,329	130,07
1,367	132,22
1,403	134,56
1,440	136,47
1,478	138,93
1,514	141,40
1,547	143,48
1,580	145,86
1,612	148,40
1,641	150,66
1,671	153,27
1,701	155,41
1,729	157,97
1,756	160,60
1,783	162,69
1,808	165,33
1,832	167,91
1,854	169,91
1,874	172,44
1,891	174,77
1,909	176,59
1,924	178,69
1,938	180,88
1,953	182,49
1,963	184,43
1,973	186,13
1,982	187,41
1,989	188,83
1,995	190,24
2,000	191,09
2,001	192,04
2,003	192,75
2,003	193,32
2,003	193,88
2,000	194,10
1,995	194,39
1,989	194,46
1,981	194,23
1,973	193,85
1,960	193,35
1,949	192,93
1,935	192,05
1,920	191,10
1,904	190,28
1,885	189,06
1,865	187,78
1,843	186,67
1,822	185,13
1,799	183,81
1,773	182,12
1,748	180,43
1,722	179,00
1,692	177,16
1,662	175,31
1,632	173,61
1,601	171,69
1,569	169,61
1,536	167,91
1,502	165,85
1,467	163,70
1,431	161,85
1,393	159,56
1,356	157,27
1,318	155,30
1,279	152,95
1,241	150,50
1,202	148,62
1,162	146,12
1,122	143,83
1,081	141,94
1,040	139,62
0,999	137,31
0,958	135,45
0,917	133,20
0,877	131,31
0,837	129,20
0,796	127,09
0,757	125,40
0,718	123,59
0,679	121,54
0,641	120,12
0,603	118,23
0,565	116,56
0,528	115,22
0,492	113,69
0,459	112,40
0,424	110,85
0,393	109,38
0,361	108,35
0,331	107,01
0,302	105,72
0,273	104,81
0,245	103,68
0,220	102,66
0,195	101,84
0,171	100,92
0,149	100,15
0,129	99,29
0,110	98,56
0,094	97,88
0,079	97,24
0,063	96,60
0,050	96,18
0,039	95,65
0,028	95,14
0,020	94,85
0,013	94,41
0,006	94,15
0,002	93,78
0,000	93,48
0,000	93,32
0,000	93,12
0,000	93,00
0,003	92,87
0,008	92,80
0,014	92,77
0,022	92,80
0,031	92,83
0,042	92,92
0,053	93,05
0,066	93,24
0,082	93,37
0,097	93,62
0,116	93,84
0,137	94,10
0,159	94,44
0,181	94,79
0,203	95,15
0,228	95,58
0,254	95,97
0,281	96,49
0,309	97,07
0,339	97,61
0,369	98,27
0,401	99,02
0,434	99,60
0,467	100,39
0,503	101,29
0,537	101,99
0,575	102,91
0,613	103,68
0,650	104,79
0,688	105,89
0,726	106,82
0,763	108,05
0,803	109,35
0,844	110,45
0,884	111,91
0,925	113,46
0,968	114,62
1,007	116,24
1,048	117,65
1,087	119,36
1,128	121,09
1,170	122,52
1,210	124,44
1,250	126,41
1,290	128,00
1,326	130,16
1,363	132,39
1,400	134,18
1,437	136,58
1,473	138,48
1,510	140,90
1,544	143,40
1,577	145,50
1,608	148,05
1,640	150,73
1,668	152,73
1,698	155,32
1,726	158,05
1,755	160,16
1,780	162,88
1,805	165,47
1,828	167,36
1,850	169,94
1,871	172,45
1,888	174,42
1,905	176,73
1,923	178,89
1,937	180,63
1,951	182,53
1,962	184,15
1,973	185,96
1,981	187,38
1,989	188,63
1,993	189,89
2,000	191,07
2,001	191,95
2,003	192,70
2,003	193,34
2,003	193,86
2,000	194,16
1,995	194,37
1,990	194,34
1,982	194,33
1,973	193,93
1,962	193,67
1,949	192,93
1,937	192,30
1,921	191,35
1,905	190,19
1,887	189,18
1,866	187,95
1,846	186,59
1,824	185,35
1,800	183,64
1,777	182,05
1,751	180,62
1,725	178,81
1,695	177,04
1,665	175,51
1,635	173,45
1,604	171,52
1,572	169,79
1,539	167,76
1,506	166,14
1,470	164,01
1,434	161,82
1,396	160,05
1,359	157,75
1,321	155,42
1,283	153,43
1,246	150,95
1,206	148,63
1,166	146,71
1,125	144,27
1,084	141,99
1,045	139,97
1,004	137,79
0,963	135,45
0,922	133,63
0,881	131,46
0,840	129,66
0,800	127,54
0,760	125,53
0,721	123,80
0,682	121,96
0,644	120,09
0,606	118,61
0,569	116,94
0,531	115,18
0,496	113,90
0,462	112,35
0,427	111,18
0,396	109,82
0,364	108,39
0,335	107,41
0,305	106,08
0,276	104,91
0,248	103,99
0,221	102,91
0,198	102,02
0,174	101,22
0,152	100,33
0,132	99,59
0,113	98,88
0,094	98,12
0,079	97,58
0,064	96,90
0,052	96,27
0,041	95,85
0,030	95,38
0,020	94,91
0,013	94,56
0,006	94,19
0,003	93,89
0,000	93,54
0,000	93,37
-0,002	93,22
0,000	93,02
0,003	92,92
0,008	92,82
0,013	92,80
0,020	92,84
0,030	92,90
0,039	92,96
0,052	93,02
0,064	93,15
0,080	93,35
0,097	93,54
0,115	93,77
0,135	94,06
0,156	94,30
0,178	94,67
0,201	95,10
0,226	95,42
0,251	95,91
0,280	96,47
0,308	96,93
0,336	97,57
0,366	98,15
0,397	98,84
0,430	99,64
0,465	100,26
0,500	101,13
0,536	102,01
0,572	102,74
0,609	103,73
0,647	104,81
0,685	105,71
0,723	106,87
0,760	107,83
0,800	109,13
0,840	110,45
0,881	111,59
0,922	113,13
0,963	114,69
1,004	116,03
1,043	117,63
1,084	119,38
1,125	120,82
1,166	122,66
1,206	124,14
1,246	126,04
1,285	128,10
1,323	129,78
1,360	131,95
1,396	134,24
1,434	136,21
1,472	138,56
1,508	141,04
1,543	143,08
1,576	145,63
1,607	148,25
1,637	150,38
1,667	152,95
1,696	154,98
1,725	157,62
1,751	160,24
1,778	162,33
1,803	165,10
1,827	167,58
1,849	169,57
1,869	172,02
1,887	174,50
1,905	176,36
1,921	178,59
1,937	180,76
1,949	182,33
1,962	184,23
1,971	185,95
1,981	187,14
1,987	188,50
1,993	189,95
1,998	190,85
2,001	191,87
2,003	192,58
2,004	193,28
2,004	193,85
2,001	194,21
1,996	194,50
1,990	194,48
1,982	194,45
1,973	194,09
1,963	193,67
1,951	193,08
1,937	192,24
1,923	191,28
1,905	190,44
1,888	189,29
1,868	187,97
1,847	186,81
1,825	185,30
1,803	183,81
1,778	182,46
1,753	180,79
1,726	179,36
1,698	177,40
1,668	175,53
1,637	173,88
1,607	172,00
1,574	169,86
1,541	168,22
1,508	166,16
1,473	163,90
1,436	162,26
1,400	159,98
1,362	157,62
1,324	155,81
1,286	153,36
1,247	150,95
1,208	149,00
1,169	146,68
1,128	144,18
1,087	142,34
1,046	139,89
1,005	137,54
0,966	135,78
0,925	133,50
0,884	131,73
0,844	129,54
0,804	127,41
0,763	125,84
0,724	123,76
0,685	121,85
0,647	120,37
0,609	118,61
0,572	116,86
0,536	115,41
0,500	113,80
0,463	112,65
0,430	111,08
0,397	109,61
0,366	108,50
0,336	107,29
0,306	105,98
0,278	105,04
0,250	103,88
0,223	102,82
0,199	101,99
0,176	101,06
0,154	100,34
0,134	99,48
0,115	98,71
0,096	98,09
0,080	97,34
0,066	96,78
0,052	96,21
0,041	95,76
0,030	95,26
0,020	94,89
0,013	94,44
0,006	94,16
0,003	93,84
0,000	93,53
0,000	93,28
0,000	93,14
0,000	92,94
0,002	92,86
0,006	92,74
0,013	92,74
0,020	92,78
0,028	92,80
0,039	92,87
0,052	93,00
0,064	93,14
0,079	93,29
0,096	93,51
0,115	93,72
0,134	93,97
0,154	94,27
0,176	94,60
0,199	94,97
0,225	95,40
0,250	95,78
0,278	96,31
0,305	96,92
0,335	97,39
0,364	98,03
0,396	98,79
0,429	99,39
0,462	100,16
0,498	101,02
0,533	101,74
0,569	102,61
0,606	103,43
0,642	104,45
0,682	105,53
0,719	106,53
0,757	107,71
0,798	109,00
0,837	110,09
0,880	111,50
0,920	113,02
0,960	114,30
1,001	115,88
1,041	117,21
1,082	118,90
1,123	120,66
1,164	122,08
1,205	124,00
1,244	125,90
1,283	127,58
1,321	129,73
1,357	131,90
1,395	133,75
1,433	136,15
1,469	138,06
1,505	140,45
1,539	143,08
1,572	145,09
1,604	147,71
1,635	150,33
1,665	152,42
1,695	155,04
1,723	157,66
1,751	159,77
1,777	162,37
1,802	164,89
1,825	166,83
1,847	169,44
1,868	171,99
1,887	173,92
1,905	176,31
1,921	178,51
1,937	180,14
1,949	182,17
1,962	183,70
1,971	185,59
1,981	187,15
1,987	188,37
1,993	189,73
1,998	190,91
2,001	191,82
2,003	192,69
2,003	193,21
2,003	193,78
2,001	194,00
1,996	194,25
1,992	194,21
1,984	194,18
1,974	193,72
1,963	193,37
1,951	192,69
1,938	192,08
1,923	191,23
1,907	190,13
1,888	189,11
1,869	187,83
1,847	186,49
1,827	185,33
1,803	183,73
1,780	182,09
1,755	180,65
1,728	178,94
1,700	177,18
1,668	175,62
1,638	173,63
1,607	171,72
1,576	169,91
1,543	167,94
1,510	165,81
1,475	163,98
1,439	161,76
1,401	159,94
1,363	157,62
1,326	155,25
1,288	153,38
1,249	150,99
1,210	148,54
1,170	146,69
1,131	144,33
1,090	141,95
1,049	140,14
1,008	137,78
0,968	135,52
0,927	133,61
0,886	131,37
0,845	129,23
0,804	127,54
0,765	125,53
0,726	123,34
0,686	121,84
0,649	119,98
0,611	118,56
0,573	116,82
0,536	115,12
0,500	113,77
0,465	112,24
0,432	110,82
0,399	109,67
0,368	108,24
0,338	107,24
0,308	105,96
0,278	104,76
0,251	103,84
0,225	102,78
0,199	101,75
0,176	100,94
0,154	100,06
0,134	99,21
0,115	98,56
0,097	97,83
0,082	97,23
0,066	96,64
0,053	96,07
0,041	95,66
0,030	95,20
0,020	94,71
0,013	94,37
0,008	94,02
0,003	93,71
0,002	93,48
0,000	93,25
-0,002	93,08
-0,002	92,91
0,002	92,78
0,006	92,75
0,013	92,73
0,019	92,68
0,028	92,69
0,039	92,80
0,050	92,89
0,064	93,00
0,079	93,18
0,096	93,41
0,115	93,59
0,134	93,90
0,154	94,16
0,174	94,54
0,198	94,96
0,223	95,32
0,248	95,81
0,276	96,35
0,303	96,82
0,333	97,44
0,363	98,14
0,394	98,66
0,427	99,46
0,460	100,07
0,495	100,95
0,531	101,82
0,567	102,54
0,605	103,52
0,642	104,59
0,680	105,52
0,718	106,67
0,756	107,91
0,795	108,88
0,836	110,24
0,877	111,39
0,917	112,89
0,958	114,40
0,999	115,71
1,040	117,36
1,079	119,07
1,120	120,44
1,161	122,30
1,202	124,13
1,241	125,73
1,280	127,70
1,318	129,40
1,356	131,61
1,393	133,89
1,431	135,81
1,467	138,20
1,503	140,69
1,538	142,79
1,571	145,35
1,602	147,88
1,634	149,90
1,663	152,60
1,693	155,22
1,722	157,43
1,750	160,03
1,775	162,52
1,800	164,62
1,824	167,24
1,846	169,78
1,866	171,75
1,887	174,09
1,904	175,97
1,920	178,29
1,935	180,42
1,948	181,99
1,960	183,90
1,971	185,69
1,979	186,95
1,987	188,50
1,993	189,75
1,998	190,69
2,001	191,82
2,003	192,73
2,003	193,33
2,003	193,82
2,001	194,12
1,996	194,43
1,992	194,50
1,984	194,34
1,974	194,03
1,963	193,57
1,951	193,09
1,938	192,24
1,924	191,36
1,909	190,58
1,891	189,31
1,871	188,07
1,850	187,01
1,828	185,45
1,805	183,93
1,781	182,62
1,756	180,87
1,729	179,06
1,701	177,62
1,671	175,78
1,640	174,17
1,610	172,23
1,579	170,07
1,546	168,46
1,511	166,36
1,477	164,33
1,440	162,56
1,404	160,22
1,367	157,92
1,329	156,11
1,290	153,72
1,252	151,17
1,213	149,31
1,173	146,83
1,134	144,56
1,093	142,64
1,052	140,37
1,012	138,00
0,971	136,28
0,930	133,83
0,889	131,65
0,848	129,96
0,807	127,76
0,768	126,04
0,729	124,04
0,690	122,07
0,650	120,57
0,613	118,75
